,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1116.5 ],45.7 ],,,,,,,,,,,,,,,,,,,,,,,
80,1959,1013.2,1013.8,1208.4,46.7,23.5 ],10.8 ],10.1,14.5,6.4,30.9,-12.6,78,,4.1,,,,,1715.5,,426,,,7.6,72,28,13
81,1960,1013.1,1013.8,1397.3,48.4,23.9 ],12.5 ],9.7,14.1,5.9,33.8,-12.6,78,,4.2,,,,,1734.9,,758,,,7.6,102,10,6
82,1961,1012.6,1013.2,1260.3,46.6,28.5 ],14.5 ],10.3,15.0,6.3,33.0,-14.1,77,25,3.5,21.2,西南西,,,1787.6,13.1,696,26 ],86 ],7.2,108,14,11
83,1962,1012.2,1012.7,1218.9,43.2,20.9,11.0,10.0,14.6,6.2,33.8,-13.4,77,23,3.3,17.0,西南西,,,1748.6,14.1,613,37,69,7.6,117,13,12
84,1963,1011.9,1012.4,1382.3,44.6,15.7,6.5,9.9,14.5,5.8,33.9,-15.8,79,25,3.3,16.5,南西,,,1856.2,14.5,732,55,135,7.3,97,13,8
85,1964,1014.3,1014.8,1532.5,97.4,43.1,11.5,9.5,13.8,5.3,32.3,-14.5,79,20,3.2,18.5,西南西,,,1664.5,13.3,529,30,70,7.7,103,14,14
86,1965,1011.2,1011.7,1546.0,63.1,19.0,13.9,9.1,13.6,4.7,31.8,-16.3,77,21,3.7,20.3,南南西,,,1694.4,12.2,791,38,113,7.3,117,12,17
87,1966,1011.9,1012.4,1916.5,75.7,43.6,12.0,9.3,13.7,5.2,32.6,-13.3,78,23,3.5,14.7,西,,,1660.8,11.1,694,33,98,7.6,110,26,9
88,1967,1013.0,1013.5,1421.3,41.6,14.0,5.7,9.5,13.9,5.3,33.6,-15.5,78,22,3.2,17.3,西南西,28.5,,1792.8,11.1,1004,66,142,7.6,112,23,9
89,1968,1012.9,1013.4,1462.0,100.5,17.5,7.5,9.8,14.2,5.4,33.3,-13.9,78,23,3.1,14.2,西南西,25.0,,1919.4,10.2,898,60,150,7.5,106,17,5
90,1969,1013.0,1013.5,1533.0,86.0,30.0,10.0,9.1,13.6,4.8,33.2,-13.7,76,14,3.2,14.8,西,24.4,,1856.0,10.6,929,52,135,7.6,96,12,6
91,1970,1013.3,1013.8,1375.0,47.0,23.0,11.0,9.4,14.1,5.1,33.6,-13.1,77,16,3.2,17.7,西,29.5,,1981.2,13.1,1068,53,143,7.4,125,15,9
92,1971,1012.9,1013.4,1188.5,41.0,24.0,13.5,9.4,14.0,5.2,34.4,-11.8,75,19,3.2,15.2,西南西,24.5,,1889.3,12.5,770,53,110,7.4,110,13,7
93,1972,1012.9,1013.4,1574.0,86.5,17.0,7.0,10.4,15.0,5.9,35.5,-12.6,75,21,3.1,16.3,西南西,27.7,,2053.6,×,467,32,48,7.3,92,17,15
94,1973,1012.6,1013.1,1533.0,79.0,51.0,15.0,10.0,14.4,5.9,33.7,-8.6,76,20,3.2,14.0,西南西,25.2,,1976.6,11.8,584,36,65,7.4,91,5,21
95,1974,1012.9,1013.4,1685.5,101.5,30.0,12.0,9.0,13.3,5.1,31.6,-11.6,77,17,3.0,15.3,南西,28.8,,1809.8,9.9,912,62,163,7.7,116,14,11
96,1975,1013.1,1013.7,1218.0,69.0,32.0,12.5,9.9,14.3,5.8,35.0,-12.3,76,20,2.4,13.5,北北西,22.5,,1897.2,11.2,903,38,138,7.4,110,11,11
97,1976,1013.1,1013.6,1133.0,45.5,12.5,8.0,9.2,13.6,5.0,33.9,-13.9,74,16,2.7,17.8,西南西,27.7,,1948.0,13.0,748,30,96,7.3,99,7,4
98,1977,1013.7,1014.2,1576.5,153.0,31.5,8.0,9.4,13.9,5.2,34.6,-14.7,76,18,2.7,13.3,南南西,25.5,,1967.3,13.3,1076,47,195,7.4,107,15,7
99,1978,1012.5,1013.0,1236.0,51.5,26.5,9.0,10.0,14.4,5.8,34.5,-13.1,75,20,2.6,13.8,西北西,24.5,南南西,2008.7,13.4,863,44,138,7.3,108,12,14
100,1979,1013.4,1013.9,1432.5,57.0,27.0,8.0,10.2,14.5,6.2,34.8,-9.4,76,23,2.7,19.8,西,32.6,西,1926.8,12.2 ],534,44,74,7.4,92,7,13
101,1980,1012.6,1013.1,1235.5,45.5,18.0,10.0,9.4,13.7,5.3,30.4,-12.9,78,19,2.8,13.3,西南西,25.3,西南西,1890.5,12.0,809,42,135,7.7,107,8,6
102,1981,1012.1,1012.6,1703.0,108.5,19.0,8.5,9.1,13.2,5.3,34.4,-11.6,77,23,2.8,16.3,南西,32.0,南西,1858.4,11.9,813,49,138,7.5,106,12,15
103,1982,1013.4,1013.9,1269.5,63.5,19.5,14.5,10.1,14.5,6.1,34.2,-8.4,75,20,2.7,12.3,南西,25.8,西,2060.9,12.1,931,46,159,7.2,118,8,9
104,1983,1012.8,1013.3,1252.5,40.0,13.5,8.0,9.8,14.2,5.7,34.4,-11.5,74,17,2.9,15.3,西南西,31.0,西南西,1948.6,11.7,777,36,123,7.3,102,7,17
105,1984,1013.7,1014.2,1124.0,40.5,14.0,6.0,9.1,13.3,5.4,34.0,-11.0,76,20,2.8,11.9,西,22.3,西,2021.5,11.9,1103,43,165,7.4,125,20,12
106,1985,1013.6,1014.1,1163.5,49.5,16.5,8.5,10.0,14.1,6.1,35.6,-10.1,75,22,2.8,16.4,南南西,32.5,南南西,1932.5,12.1,971,51,142,7.8,102,17,14
107,1986,1012.9,1013.4,1208.5,57.5,17.5,6.5,9.2,13.4,5.4,35.1,-11.8,73,17,2.9,11.9,西南西,24.1,西南西,1565.7,11.6,1263,57,194,7.8,122,10,14
108,1987,1013.5,1014.0,1212.5,76.5,13.0,11.5,9.9,14.3,5.7,33.5,-10.5,74,15,2.9,14.8,南西,30.4,南西,1588.9,11.5,811,50,105,7.6,117,12,14
109,1988,1012.7,1013.2,1022.5,43.0,12.5,5.5,9.5,13.6,5.8,33.5,-11.7,72,19,2.9,11.5,南西,22.6,南南西,1543.4,11.8,1011,48,154,7.9,105,14,21
110,1989,1013.8,1014.3,1094.5,47.5,19.0,7.5,10.9,15.3,6.9,34.1,-9.0,73,18,2.8,12.5,西南西,23.2,西南西,1614.2,11.6,467,39,74,7.6,95,3,19
111,1990,1014.1,1014.5,1289.5,95.0,15.5,7.0,11.7,15.9,7.8,32.6,-10.4,73,17,3.6,18.7,東南東,33.4,東南東,1756.8,11.7,512,35,88,7.4,87,8,10
112,1991,1013.0,1013.4,1223.0,36.5,27.0,9.5,10.8,14.8,7.1,31.3,-10.9,74,15,3.6,29.0,南西,53.9,南西,1631.1,11.5,611,44,94,7.7,97,12,12
113,1992,1013.4,1013.8,1028.0,36.0,14.5,8.0,10.5,14.6,6.8,32.5,-6.7,75,18,3.6,15.7,西,26.5,西,1593.6,11.5,532,42,62,7.7,108,6,20
114,1993,1013.0,1013.4,1094.5,68.5,13.5,6.0,10.0,14.0,6.5,33.8,-7.9,74,17,3.9,16.2,西,30.8,西,1531.4,10.8,443,37,43,7.9,109,7,13
115,1994,1012.9,1013.3,1010.0,36.5,20.0,9.5,11.1,15.3,7.5,36.7,-9.6,73,16,3.7,15.1,西北西,27.6,西北西,1720.3,11.3,710,32,96,7.5,112,12,22
116,1995,1011.9,1012.3,1231.0,36.0,23.0,10.0,10.7,14.8,7.1,33.9,-9.8,75,20,3.6,16.7,西,29.2,西,1534.2,11.7,708,41,93,7.7,112,8,19
117,1996,1013.0,1013.4,1087.0,34.0,16.5,6.5,9.9,14.1,6.3,33.6,-10.5,75,17,3.7,14.2,西北西,25.3,西,1527.0,11.9,766,35,120,7.8,119,7,8
118,1997,1012.7,1013.1,1212.0,38.0,18.5,6.5,10.7,14.9,7.0,34.8,-8.2,74,9,3.8,16.5,西,26.3,西南西,1485.9,12.0,500,30,82,8.0,109,6,23
119,1998,1014.0,1014.4,1605.5,93.0,29.0,7.5,10.7,14.8,7.1,31.0,-9.2,77,15,3.8,19.5,南西,32.7,南西,1558.9,12.2,569,31,93,7.9,89,12,14
120,1999,1012.9,1013.3,1636.0,139.5,21.0,9.0,10.9,15.2,7.1,36.6,-9.7,78,17,3.7,17.6,北東,31.9,南南西,1609.3,12.3,1033,57,147,7.8,120,14,16
121,2000,1012.4,1012.8,1406.0,133.5,67.5,20.5,10.7,14.8,7.3,34.2,-10.1,75,14,3.7,16.8,西北西,31.7,西北西,1508.0,12.1,763,35,87,8.2,117,11,15
122,2001,1012.6,1013.0,1400.5,74.0,36.5,12.0,9.9,13.8,6.4,31.3,-10.5,73,13,3.9,18.0,西,31.7,西北西,1580.6,12.3,1027,42,154,7.8,114,10,14
123,2002,1012.5,1012.9,1525.5,94.0,24.0,9.0,10.5,14.5,6.9,33.6,-8.9,72,13,3.7,17.9,西南西,30.7,西南西,1461.0,11.7,722,50,128,8.0,104,7,22
124,2003,1013.5,1013.9,1311.0,51.5,14.5,6.0,10.2,14.2,6.6,31.5,-8.6,73,9,3.6,18.9,南西,34.0,南西,1516.1,11.9,794,67,82,8.0,112,14,15
125,2004,1012.8,1013.3,1435.5,112.0,21.5,9.0,11.3,15.6,7.6,34.8,-7.4,72,9,3.9,19.9,南西,36.2,南南西,1523.1,11.9,518,31,79,7.9,99,7,11
126,2005,1011.6,1012.1,1626.5,89.5,26.0,6.0,10.1,14.0,6.8,34.0,-7.8,77,13,3.7,15.1,西北西,28.6,西北西,1489.1,11.9,1043,52,178,8.1,114,6,23
127,2006,1013.3,1013.8,1422.5,133.0,24.0,9.5,10.2,14.3,6.7,33.1,-9.3,76,19,3.7,17.3,北東,28.5,北西,1464.6,11.9,592,39,148,7.9,118,13,15
128,2007,1012.8,1013.3,1293.0,208.0,41.0,8.0,11.1,15.3,7.5,34.6,-6.0,73,21,3.6,14.3,西,28.6,西南西,1671.4,12.5,335,30,58,7.8,107,6,12
129,2008,1013.3,1013.8,1085.0,40.5,13.5,11.5,10.7,15.0,7.2,32.0,-7.0,74,15,3.6,15.7,南西,27.3,西,1642.4,12.6,426,35,82,7.7,106,13,17
130,2009,1012.6,1013.1,1459.5,58.5,19.0,8.0,10.6,14.9,6.9,31.8,-8.9,74,10,3.6,20.0,西,33.4,西南西,1563.7,12.1,444,23,63,8.0,101,8,13
131,2010,1013.2,1013.7,1570.0,48.5,29.5,14.5,11.1,15.2,7.6,36.6,-8.6,75,15,3.6,15.7,西南西,27.5,西南西,1465.0,11.8,521,38,98,8.3,111,10,17
132,2011,1013.0,1013.5,1570.5,86.0,26.5,8.5,10.6,14.8,7.0,35.6,-9.6,76,18,3.7,20.1,南西,36.3,西,1541.9,12.0,639,33,130,7.9,109,11,8
133,2012,1012.9,1013.4,1295.5,125.0,27.0,19.5,10.5,14.6,7.1,36.1,-10.1,78,20,3.6,19.4,南南西,34.0,南,1669.1,12.4,761,30,152,7.7,125,5,19
134,2013,1012.1,1012.6,1664.0,136.0,36.0,10.5,10.5,14.6,7.1,34.7,-8.0,76 ],23 ],3.7,17.3,北西,25.9,西北西,1515.5,11.8,697,30,142,8.0,116,6,15
135,2014,1013.0,1013.5,1483.5,118.0,32.0,10.5,10.7,15.0,6.9,33.9,-10.9,75,13,3.7,16.3,西南西,26.1,西,1735.0,12.5,630,37,87,7.5,110,9,16
136,2015,1013.2,1013.7,1003.5,61.0,17.5,7.5,11.5,15.7,7.9,36.5,-7.3,74,13,3.8,17.2,東南東,26.8,西南西,1737.7,12.7,576,40,123,7.6,102,5,10
137,2016,1016.9 ],1017.4 ],339.5 ],34.5 ],5.5 ],2.5 ],1.0 ],4.6 ],-2.0 ],19.9 ],-7.0 ],75 ],19 ],4.2 ],18.7 ],南西,29.8 ],南西,358.3 ],8.4 ],556 ],29 ],107 ],8.6 ],95 ],1 ],1 ]
