,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1879,,1013.8 ],503.6 ],142.0 ],,,19.1 ],23.8 ],14.8 ],36.4 ],-1.1 ],73 ],,,,,,,,,,,,,,,
103,1979,1013.0,1015.1,1739.0,156.5,48.0,16.5,16.6,20.9,12.7,35.1,-1.5,69,15,2.8,20.0,南,39.2,南,2351.1,,0,0,0,6.3,8,0,9
104,1980,1012.7,1014.8,1617.0,128.5,35.5,22.0,15.7,19.8,11.9,34.5,-3.6,70,15,2.9,14.9,南,28.3,南南東,2120.4,,2,1,1,6.8,10,7,13
105,1981,1012.8,1014.9,1156.5,57.0,23.5,10.0,15.5,19.8,11.7,35.0,-4.4,68,18,2.8,14.3,南南西,26.6,南南西,2346.8,,1,1,1,6.4,16,1,7
106,1982,1013.1,1015.2,1354.5,131.0,34.5,8.5,15.9,20.1,12.1,33.6,-2.4,70,18,2.8,17.6,南南西,32.9,南東,2314.1,,3,3,3,6.4,10,1,6
107,1983,1012.9,1015.1,1197.5,128.0,89.5,25.0,16.3,20.5,12.5,36.5,-3.0,68,19,3.0,15.9,北北東,30.4,南,2429.1,,2,2,2,6.1,12,0,3
108,1984,1013.2,1015.3,1007.0,133.5,32.0,13.0,15.6,19.8,11.9,36.1,-3.3,67,18,2.9,14.8,南,28.0,南,2416.2,,21,10,10,6.3,33,0,5
109,1985,1013.3,1015.4,1340.5,100.5,30.0,9.5,16.5,20.6,12.7,35.3,-1.9,67,16,3.0,14.2,南,26.4,南,2234.5,,1,1,1,6.4,13,2,11
110,1986,1013.0,1015.1,1103.5,67.0,19.0,10.5,15.8,20.1,11.9,35.2,-3.0,66,15,3.0,13.3,南,24.1,南南西,2256.9,,4,1,1,6.0,24,2,15
111,1987,1013.7,1015.8,973.0,62.0,19.0,11.0,16.6,20.9,12.6,34.8,-1.4,68,15,3.1,14.9,南,27.7,南東,2189.9,,1,1,1,6.1,14,3,12
112,1988,1012.5,1014.6,1250.5,139.0,45.5,13.0,15.9,20.1,12.2,33.3,-0.7,66,16,2.8,12.9,南南西,25.5,南,1952.0,,0,0,--,6.5,13,2,9
