,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1959.2 ],77.7 ],,,,,,,,,,,,,,,,,,,,,,,
91,1970,1012.4,1015.8,2182.0,91.5,42.5,12.0,13.7,18.1,9.8,36.3,-5.9,75,20,2.6,16.0,南西,29.4,,1756.1,,289,28,55,7.3,74,4,18
92,1971,1011.8,1015.2,2643.0,101.0,39.5,10.5,13.8,18.1,9.9,37.2,-5.1,75,19,2.5,12.0,南西,21.0,,1763.9,,367,42,86,7.4,59,1,40
93,1972,1011.5,1014.8,2706.5,98.0,39.5,16.5,14.5,19.0,10.3,35.3,-2.7,76,19,2.4,16.3,西,24.5,,1865.2,,127,36,45,7.3,45,0,32
94,1973,1011.7,1015.0,2248.5,78.0,22.0,11.5,14.3,18.8,10.3,36.0,-3.1,73,26,2.3,13.5,西,27.1,,1927.9,,137,27,34,7.3,48,3,48
95,1974,1011.4,1014.8,2341.0,181.5,45.0,14.0,13.5,18.0,9.7,35.3,-4.3,73,15,2.2,13.7,南,27.8,,1814.3,,311,31,35,7.3,76,1,22
96,1975,1011.2,1014.5,2235.5,113.5,51.5,19.0,14.2,18.5,10.4,35.5,-4.2,75,16,1.8,13.1,南,28.1,,1861.0,,262,35,54,7.2,56,1,30
97,1976,1011.8,1015.1,2754.0,79.5,30.5,13.0,13.5,17.8,9.7,35.4,-4.8,74,16,2.0,12.6,西,28.6,,1674.0,,195,36,49,7.4,53,1,38
98,1977,1012.1,1015.4,2206.0,86.5,24.0,8.5,14.2,18.6,10.4,35.1,-5.8,75,14,1.8,12.9,南,29.0,,1791.4,,589,58,126,7.2,64,0,31
99,1978,1011.6,1014.9,2143.5,72.5,31.0,12.0,14.4,18.9,10.5,38.0,-5.7,72,17,1.9,11.8,西南西,26.8,西南西,1864.1,,370,59,74,6.8,56,2,33
100,1979,1011.7,1015.0,2670.5,84.0,28.0,15.0,14.8,19.3,10.9,36.1,-2.7,72,18,1.8,13.7,西南西,29.3,西,1801.4,,139,33,30,7.3,34,0,32
101,1980,1011.3,1014.7,3128.0,144.5,39.0,11.0,13.5,17.7,9.8,36.9,-4.4,74,17,1.8,13.7,西南西,31.2,西南西,1503.4,,297,44,66,7.9,59,0,52
102,1981,1011.3,1014.6,2707.0,96.0,23.0,10.0,13.4,17.8,9.7,35.6,-5.7,73,21,1.9,13.1,西南西,25.8,西南西,1701.5,,523,62,125,7.3,74,0,37
103,1982,1011.8,1015.1,2420.5,104.5,25.0,7.0,14.2,18.6,10.3,35.0,-5.1,73,17,1.9,12.2,南南西,26.8,南南西,1871.4,,251,48,41,7.3,54,1,28
104,1983,1011.5,1014.8,3061.0,158.5,35.0,13.0,14.1,18.4,10.4,36.9,-3.2,73,13,2.3,13.3,西,30.2,西南西,1843.9,,278,55,60,7.4,48,1,39
105,1984,1011.9,1015.2,2303.0,74.0,48.0,12.5,13.5,17.7,9.9,35.7,-6.7,72,19,2.2,9.8,南西,21.2,西南西,1840.3,,502,39,90,7.4,83,1,37
106,1985,1012.0,1015.3,3307.0,90.5,38.5,14.0,14.3,18.5,10.7,38.0,-6.0,73,18,2.2,13.1,西,26.1,西,1699.9,,345,40,81,7.6,57,3,46
107,1986,1011.7,1015.0,2029.5,69.0,25.5,13.0,13.7,18.0,9.9,36.8,-4.9,72,16,2.1,11.6,西,22.0,西,1698.1,,688,57,113,7.4,77,3,26
108,1987,1012.3,1015.5,1997.5,80.5,22.0,13.5,14.7,19.2,10.8,36.4,-3.3,70,12,2.2,14.4,南南東,33.1,南,1708.9,,263,41,45,7.2,47,0,33
109,1988,1011.1,1014.4,2790.0,101.0,34.5,13.0,13.7,17.9,10.1,34.0,-5.5,73,16,2.2,11.2,西北西,25.1,西,1463.8,,222,36,41,7.6,55,1,55
110,1989,1012.0,1015.3,2677.0,116.5,36.5,18.0,14.7,19.0,10.9,35.7,-2.0,72,18,2.0,10.2,西,27.7,南,1593.7,,65,26,24,7.4,43,0,33
111,1990,1012.3,1015.6,2293.0,80.5,36.5,14.5,15.5,19.8,11.7,37.2,-5.0,72,19,2.1,11.7,西,24.7,西,1695.5,,140,50,54,7.2,38,1,33
112,1991,1011.2,1014.6,2559.5,109.0,41.5,13.5,14.7,18.8,11.2,36.0,-2.5,73,17,2.6,22.2,西南西,39.4,西南西,1340.6,,146,20,30,7.9,53,2,42
113,1992,1011.1,1015.1,1935.0,44.0,17.5,9.5,14.5,18.2,11.0,34.8,-2.4,73,17,4.1,19.2,西,30.6,南南西,1637.1,,96,20,18,7.6,38,1,37
114,1993,1010.9,1014.9,2722.5,74.5,36.0,14.5,13.9,17.7,10.6,35.0,-1.3,74,17,4.2,23.3,南西,42.6,南西,1360.8,,102,30,29,7.9,51,5,29
115,1994,1011.0,1014.9,1600.5,46.0,27.0,17.0,15.3,19.1,11.8,38.0,-2.6,70,18,4.0,19.0,南,33.0,南,1883.5,,172,40,48,6.9,60,1,32
116,1995,1010.7,1014.6,2654.0,112.5,49.0,20.0,14.3,17.9,10.9,36.6,-2.7,71,17,4.1,22.1,南南西,38.3,南西,1535.2,,169,46,46,7.6,60,0,49
117,1996,1011.1,1015.1,2134.5,187.5,26.0,14.5,14.2,18.2,10.6,36.5,-4.2,72,16,4.1,22.3,北,39.2,北,1773.3,,143,14,21,7.3,75,1,36
118,1997,1010.9,1014.8,2505.5,108.0,31.0,12.5,14.7,18.6,10.9,36.8,-5.5,73,16,4.2,22.4,西,37.8,西,1748.9,,98,19,24,7.1,50,2,41
119,1998,1011.4,1015.3,2631.0,143.5,46.5,15.0,15.6,19.5,12.3,34.2,-2.6,77 ],16 ],4.1,23.4,南南西,43.1,南南西,1432.7,,77,11,20,7.8,39,2,40
120,1999,1010.7,1014.6,2575.5,119.5,53.0,19.0,15.3,19.3,11.8,36.9,-4.2,71,13,3.9,20.2,南南西,32.8,南南西,1651.9,,125,27,31,7.6,50,0,49
